autoscaler: 2025/04/23 22:54:21 🧵 Auto‑scaler initialized
autoscaler: 2025/04/23 23:00:26 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:26 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:27 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:27 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:27 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:27 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:28 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:28 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:28 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:28 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:29 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:29 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:29 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:29 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:30 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:30 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:30 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:30 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:31 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:31 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:31 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:31 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:32 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:32 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:32 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:32 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:33 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:33 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:33 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:33 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:34 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:34 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:34 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:34 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:35 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:35 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:35 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:35 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:36 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:36 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:36 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:36 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:37 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:37 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:37 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:37 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:38 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:38 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:38 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:38 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:39 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:39 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:39 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:39 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:40 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:40 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:40 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:40 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:41 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:41 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:41 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:41 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:42 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:42 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:42 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:42 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:43 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:43 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:43 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:43 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:44 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:44 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:44 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:44 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:45 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:45 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:45 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:45 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:46 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:46 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:46 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:46 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:47 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:47 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:47 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:47 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:48 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:48 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:48 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:48 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:49 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:49 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:49 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:49 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:50 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:50 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:50 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:50 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:51 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:51 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:51 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:51 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:52 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:52 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:52 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:52 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:53 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:53 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:53 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:53 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:54 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:54 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:54 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:54 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:55 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:55 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:55 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:55 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:56 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:56 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:56 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:56 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:57 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:57 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:57 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:57 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:58 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:58 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:58 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:58 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:59 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:59 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:59 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:00:59 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:00 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:00 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:00 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:00 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:01 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:01 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:01 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:01 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:02 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:02 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:02 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:02 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:03 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:03 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:03 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:03 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:04 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:04 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:04 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:04 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:05 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:05 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:05 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:05 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:06 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:06 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:06 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:06 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:07 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:07 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:07 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:07 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:08 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:08 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:08 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:08 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:09 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:09 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:09 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:09 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:10 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:10 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:10 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:10 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:11 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:11 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:11 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:11 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:12 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:12 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:12 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:12 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:13 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:13 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:13 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:13 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:14 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:14 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:14 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:14 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:15 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:15 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:15 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:15 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:16 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:16 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:16 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:16 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:17 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:17 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:17 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:17 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:18 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:18 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:18 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:18 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:19 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:19 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:19 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:19 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:20 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:20 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:20 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:20 ℹ️ [task_shard_3] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:21 ℹ️ [task_shard_0] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:21 ℹ️ [task_shard_1] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:21 ℹ️ [task_shard_2] depth=0 liveWorkers=4
autoscaler: 2025/04/23 23:01:21 ℹ️ [task_shard_3] depth=0 liveWorkers=4
